Transaction_id,customer_id,Date,Product,Gender,Device_Type,Category,Customer_Login_type,Delivery_Type,Quantity,Amount US$,Individual_Price_US$,Time_Transaction
33107,1303019071,11/5/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"1,999",125,23:54:43
33120,1848472999,11/5/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"2,710",159,15:47:57
33198,1916061056,11/5/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,21,"6,996",333,4:50:27
33236,2089364351,11/5/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"9,162",539,2:13:43
33376,1641922928,11/5/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,505,39,13:53:50
33485,1750160022,11/5/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,0,0,5:54:36
33683,1701098508,11/6/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,21,"16,900",805,3:57:27
33756,1950613243,11/6/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,999,53,4:49:19
33765,2166325926,11/6/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,17,"10,000",588,22:29:53
33777,1440256110,11/6/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,598,35,15:09:15
33811,1368196537,11/6/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,"1,650",87,3:47:05
33820,1312596046,11/6/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,930,52,14:11:23
33821,1677843670,11/6/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,23,0,0,9:55:22
33968,1480074977,11/6/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"1,000",45,18:25:41
34012,1403089092,11/6/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,"1,000",77,17:08:48
34125,2260422396,11/6/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"2,100",117,21:30:20
34155,2122418004,11/6/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"2,800",165,15:42:21
34163,1208714602,11/6/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"2,399",150,2:20:25
34278,2001317597,11/6/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"5,495",343,10:42:59
34286,1772960764,11/6/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,12,"4,188",349,6:12:50
34328,1993644137,11/6/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"8,933",525,9:54:06
34339,1726268284,11/6/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,500,36,22:17:06
34382,1331302643,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,500,26,13:51:35
34383,2080758821,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,0,0,1:50:04
34439,2292408315,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"6,496",382,13:49:06
34458,1833008219,11/7/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,23,"1,539",67,5:48:45
34479,1877943036,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,0,0,9:20:00
34514,2221533117,11/7/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,22,0,0,14:26:39
34526,1161632000,11/7/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"12,147",607,6:26:36
34555,1911131175,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,"2,499",208,12:39:03
34574,1402401242,11/7/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,21,500,24,16:19:54
34591,1425858098,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"2,894",170,0:06:54
34593,2290550311,11/7/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,21,"8,382",399,3:56:01
34609,1455967065,11/7/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,15,899,60,19:31:47
34659,2181808999,11/7/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"5,000",294,14:56:59
34695,2000914944,11/7/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,13,"4,000",308,21:55:50
34697,1662689690,11/7/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"6,259",368,14:05:09
34698,1797526275,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,"7,998",348,6:08:49
34719,1929130642,11/7/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"4,999",294,15:11:21
34733,1943329628,11/7/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,23,"2,500",109,4:18:32
34772,1964523062,11/7/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,17,"3,171",187,17:17:49
34781,2221132881,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,"1,030",45,0:49:41
34841,1269292865,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,945,50,20:03:04
34973,1231514337,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,"5,395",450,23:55:34
35033,2164301947,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,0,0,3:11:37
35064,1298813271,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"2,350",138,10:05:16
35081,1270817300,11/7/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,"1,799",120,6:15:46
35109,2033673943,11/8/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,"3,499",184,4:01:17
35130,1370254794,11/8/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,500,38,19:21:38
35143,1400876238,11/8/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,374,22,3:50:00
35162,2156492406,11/8/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"1,000",56,2:13:02
35168,2080183455,11/8/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"8,400",467,13:58:20
35195,2044545843,11/8/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,0,0,2:47:07
35213,1674908324,11/8/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,"7,949",346,1:18:26
35274,1286942624,11/8/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,17,"9,716",572,10:33:43
35302,1388884048,11/8/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"51,485","3,218",10:03:57
35335,1916161012,11/8/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"5,000",294,11:32:21
35376,1546335004,11/8/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,17,"3,194",188,17:43:30
35404,2167784223,11/8/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"1,999",100,14:52:46
35438,2170341888,11/8/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"2,000",91,0:59:12
35467,1774202378,11/8/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,0,0,9:33:11
35493,2000656096,11/8/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,0,0,20:41:09
35584,2170366003,11/8/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,14,400,29,9:36:33
35585,1628304577,11/8/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,21,"4,190",200,14:53:29
35590,2101905982,11/8/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,000",59,3:21:30
35620,2261174669,11/8/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"18,460","1,086",13:23:27
35624,1477538249,11/8/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,19,"1,838",97,8:00:38
35743,2287610537,11/8/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"2,499",125,15:14:44
35823,1975016980,11/9/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"1,973",123,15:20:28
35890,1190165768,11/9/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"9,970",623,17:05:56
35956,1833232087,11/9/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,404,24,13:11:09
36001,1259335018,11/9/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,799,35,18:07:01
36019,1591323258,11/9/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,"94,600","4,730",16:43:18
36092,1619958072,11/9/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,624,35,13:28:22
36119,1885544839,11/9/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,17,"1,159",68,18:56:38
36235,1762122133,11/9/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,"3,897",195,12:10:44
36278,2101609513,11/9/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"2,999",167,3:32:21
36306,1941024968,11/9/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,17,"11,800",694,23:08:20
36311,2206904033,11/9/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"2,500",147,4:15:26
36375,1415845675,11/9/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,800",106,21:26:31
36513,2183822277,11/10/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,13,"8,018",617,6:29:51
36545,1724836442,11/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,"1,000",43,9:26:43
36546,1216715944,11/10/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"8,495",386,20:55:46
36594,1780184092,11/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,999,59,19:03:09
36597,2000681914,11/10/2013,Fairness Cream,Female,Web,Fashion,Guest,one-day deliver,22,"1,985",90,19:51:03
36613,2224227802,11/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,500,31,22:38:21
36615,1527746717,11/10/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,15,"1,304",87,6:02:34
36683,1683868608,11/10/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,699,32,18:09:34
36763,1978772480,11/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"3,390",154,7:34:11
36779,1916799877,11/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"26,483","1,204",12:25:47
36838,1482201276,11/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"1,820",114,4:04:46
36842,1693612436,11/10/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,0,0,3:30:41
36877,1848734698,11/10/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"20,105","1,183",2:08:00
36885,1354795162,11/10/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"3,000",188,12:47:25
36946,1428495001,11/10/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"3,112",173,5:58:47
36968,1484370781,11/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,350,16,3:54:53
37013,2303789426,11/10/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,21,500,24,11:33:54
37127,1890895055,11/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"6,199",282,14:42:09
37191,1612591988,11/11/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,0,0,10:55:59
37240,1497121840,11/11/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,0,0,17:22:54
37278,2126687273,11/11/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,21,"3,645",174,3:37:08
37340,1596697407,11/11/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"1,998",111,19:23:17
37371,1252853171,11/11/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,"2,299",192,2:56:38
37380,1936440543,11/11/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,17,932,55,21:13:52
37511,1528967830,11/11/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,999,56,18:40:32
37549,2005904448,11/11/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,0,0,16:08:24
37581,1792513789,11/11/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,0,0,23:52:13
37615,1547137733,11/11/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"5,884",267,2:00:53
37620,1837732284,11/11/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,17,400,24,10:28:20
37684,1185924258,11/11/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"9,240",544,6:54:50
37733,1180431438,11/11/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,0,0,5:44:39
37782,1483978155,11/11/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,14,"2,000",143,15:52:45
37870,1320305390,11/11/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,13,"3,800",292,14:40:22
38106,2304402682,11/12/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,19,"1,128",59,16:17:03
38158,1655171980,11/12/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,17,0,0,1:35:42
38160,1201954555,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,850,45,11:05:28
38191,1206956540,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,17,"3,044",179,17:36:38
38228,1512192294,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,"1,978",141,7:17:44
38255,2003935386,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,17,"2,910",171,8:08:44
38372,1676534137,11/12/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,0,0,22:47:02
38410,1761978575,11/12/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"3,098",172,12:37:24
38459,1895142691,11/12/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,16,"2,765",173,2:25:32
38495,1662202684,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,600",94,10:39:49
38517,2160356464,11/12/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"2,330",146,14:47:34
38650,1968813217,11/12/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"1,999",118,6:21:05
38658,1465431336,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"5,525",325,20:45:07
38666,1590016128,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,"5,634",376,11:36:49
38682,1698285228,11/12/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,23,"5,588",243,18:44:34
38746,2062881032,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"11,500",676,0:59:48
38846,1491381710,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,17,425,25,4:15:15
38849,1273607744,11/12/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"26,280","1,546",5:28:35
38850,2265146303,11/12/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,17,799,47,23:51:42
38868,1735418166,11/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,"2,491",125,8:09:42
38886,1946034461,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"7,697",481,5:46:34
38894,1925635016,11/13/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,17,"6,193",364,13:34:51
38934,1661519620,11/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"1,480",93,6:47:57
39007,1299923696,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"1,999",125,12:16:41
39047,1548613039,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,"6,600",287,8:05:49
39085,1692541859,11/13/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,19,"1,200",63,0:46:26
39094,1341629257,11/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"5,000",313,14:12:33
39277,1683060559,11/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,21,"5,299",252,22:50:10
39315,2293485115,11/13/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,17,500,29,9:50:25
39379,1720139632,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"10,872",604,0:02:01
39389,1871811318,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,49,100",,4:08:55
39398,2000580434,11/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,515,27,13:57:37
39460,1418918861,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"4,374",257,14:50:54
39485,1691403453,11/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"1,200",60,7:38:51
39512,2087485056,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,998,55,3:04:28
39553,1430542454,11/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,"1,972",94,16:09:06
39574,1556924079,11/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,23,624,27,5:30:09
39677,1288813283,11/14/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,245,11,12:42:18
39713,1378196526,11/14/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,23,0,0,6:20:52
39715,1565724137,11/14/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,18,"1,998",111,14:05:25
39760,1320052613,11/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,0,0,10:53:53
39782,1895206291,11/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"2,395",133,0:22:53
39796,2275452971,11/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,0,0,14:28:09
39833,1836582333,11/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,000",59,3:31:10
39854,2209990738,11/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"4,294",195,23:39:27
39882,1553579827,11/14/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,18,"16,199",900,15:34:55
39926,1487513580,11/14/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,15,"43,440","2,896",5:46:12
39986,1811536567,11/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"18,433",838,11:13:53
40001,2266926901,11/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"13,895",772,0:57:57
40219,1419805550,11/14/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,17,"2,125",125,9:07:02
40323,1806752307,11/14/2013,spectacles,Male,Web,Fashion,New,one-day deliver,16,"3,696",231,17:19:17
40413,1986602803,11/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,999,71,8:45:01
40501,1234363405,11/15/2013,Bag,Female,Mobile,Fashion,Guest,one-day deliver,14,"1,599",114,17:21:29
40509,1904786333,11/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,0,0,2:57:13
40627,1616738061,11/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,0,0,14:05:51
40684,1495829354,11/15/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"5,420",339,11:41:12
40775,2143426467,11/15/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,14,"2,000",143,8:48:25
40808,1300599252,11/15/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,17,"7,100",418,10:45:25
40881,1330979493,11/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,"4,500",214,4:44:30
41112,1412294912,11/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"9,799",576,8:20:29
41144,1364444844,11/15/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"1,400",88,13:43:55
41230,1487632765,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,"5,823",485,1:29:06
41308,1777140231,11/16/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"1,575",79,14:37:37
41388,1889845718,11/16/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,21,"2,739",130,0:11:27
41403,1855642264,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"1,999",125,1:46:06
41426,2301303982,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,"12,175",609,7:06:39
41439,1639779129,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,0,0,22:27:38
41481,2110478501,11/16/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,15,"4,350",290,4:51:49
41501,2052427819,11/16/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,0,0,20:08:44
41570,1912448793,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,"9,919",472,12:57:50
41682,1374421967,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,"2,000",143,12:01:27
41684,1896445580,11/16/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,17,597,35,18:50:22
41717,1908128038,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,"6,000",429,15:26:30
41719,1794834141,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,"23,310","1,943",19:30:51
41729,2304588115,11/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,"1,990",87,9:47:50
41868,1193872001,11/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"33,195","1,660",23:50:25
41876,1625781194,11/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,335,21,22:09:31
41938,1440399480,11/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"1,600",80,21:51:27
41977,1257535123,11/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,22,0,0,5:43:22
41994,1380712983,11/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,0,0,12:47:50
42016,1770772461,11/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,700,39,1:53:02
42075,1679808758,11/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"1,000",45,17:45:47
42187,1670590884,11/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"1,298",72,6:25:48
42233,1655950441,11/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,13,500,38,21:41:47
42305,1778457216,11/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"4,748",279,3:27:55
42332,1551063093,11/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,22,"7,882",358,21:38:43
42490,1698435822,11/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,21,"3,000",143,2:48:56
42525,1752217784,11/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,17,499,29,14:48:19
42544,1578654318,11/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,13,"2,700",208,18:16:50
42556,1687954225,11/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"4,208",263,3:50:31
42593,1483315886,11/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,999,59,21:27:57
42603,1984341909,11/18/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"20,000","1,176",10:04:12
42635,1432491578,11/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"2,000",111,22:30:06
42665,1314168986,11/18/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"2,298",135,17:35:01
42748,1528362252,11/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,200,14,11:06:18
42840,1982964968,11/18/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,"4,062",339,14:39:15
43054,1491091947,11/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"1,499",94,2:26:41
43120,1257867942,11/18/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,18,"5,995",333,5:39:13
43175,1287012208,11/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,599,33,4:41:30
43306,2243724247,11/18/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"19,974","1,110",9:33:15
43324,2202445152,11/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,807,42,21:33:41
43359,2293827268,11/19/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,985,45,9:05:01
43382,1458376669,11/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"4,833",220,10:53:22
43568,1890125226,11/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"3,260",204,9:59:46
43576,2208818836,11/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"2,413",142,5:12:39
43615,1376865657,11/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,199",71,23:06:53
43957,1161201821,11/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,999",118,4:08:48
43968,1723268608,11/19/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,23,100,4,3:48:58
44081,1857433034,11/19/2013,Bag,Female,Mobile,Fashion,Guest,one-day deliver,16,"3,140",196,9:00:36
44100,2051001656,11/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,"12,426",828,5:36:42
44220,2115316190,11/20/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"1,875",104,3:00:59
44270,1201352521,11/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"5,232",327,16:41:20
44290,2281544403,11/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,15,"2,600",173,23:15:57
44356,2246365114,11/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,0,0,12:16:46
44393,1732952384,11/20/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,"1,750",146,20:30:05
44508,1208274647,11/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"6,000",353,3:31:52
44562,1471563597,11/20/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,499,23,6:49:22
44708,1358338985,11/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"9,399",470,19:07:11
44797,1446203349,11/20/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,23,897,39,21:22:33
44899,1779202494,11/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"1,399",70,2:41:19
44920,1769011134,11/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,22,"6,524",297,13:26:12
45013,1349745660,11/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"6,110",306,9:48:51
45051,1599682524,11/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,13,"8,720",671,10:57:17
45088,1439922664,11/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"5,596",329,23:46:31
45139,2035773604,11/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,"1,200",100,18:01:11
45152,1991364612,11/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"3,200",145,4:33:28
45165,1153738244,11/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"18,894",945,6:27:07
45194,1471147589,11/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"9,449",556,12:54:25
45270,2048893313,11/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,"6,590",347,12:18:09
45440,1801441814,11/21/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,13,"2,297",177,13:10:40
45502,1155958466,11/21/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"10,368",518,5:06:06
